key_0,light,noise,thermal,location,user_id,room,indoor,co2,humidity,lightLevel,noiseLevel,presence,temperature,voc
2019-02-11 14:33:55.349000+08:00,11.0,11.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_3utgg3zrkctfk,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:33:56.449000+08:00,10.0,10.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_19zs9zbie31c0,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:33:57.131000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_l9rz4o8idf40,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:01.936000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_2co84nsxjn6s0,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:03.257000+08:00,10.0,10.0,10.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_25esmku6mphc0,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:03.391000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_3iiv7pndp06ww,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:04.408000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_3urznbl4ka48w,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:06.504000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_2nf3oucbdcohs,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:07.894000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1byt3cfmg3k00,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:24.210000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1gvhvo78dxlhc,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:29.472000+08:00,10.0,10.0,9.0,WATER_TRAIL->WATER_TRAIL,anon_1jfgivai8h4ao,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:34:41.141000+08:00,11.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_h7kt63yquo74,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:35:23.076000+08:00,11.0,10.0,11.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_15gsdsfn7uo00,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:35:24.619000+08:00,10.0,10.0,11.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_126d7m24zyhhc,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:36:33.895000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_3iiv7pndp06ww,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:36:53.468000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2nf3oucbdcohs,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:40:13.157000+08:00,11.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_3uxovjfgcqo00,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:40:29.851000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1jfgivai8h4ao,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:40:34.019000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2co84nsxjn6s0,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:40:36.761000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_7wwrchb0r280,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:40:39.784000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1yqwirqqggi68,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:40:51.641000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_4fqk92rtzbw0,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:41:04.029000+08:00,10.0,9.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2mclnyjsb67sw,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:41:07.381000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1d2hwuednffnk,IRC_LIBRARY,0,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:42:25.829000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_2nf3oucbdcohs,IRC_LIBRARY,1,1118.0,51.0016,231.0,46.0,3.0,26.2644,461.0
2019-02-11 14:43:29.507000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_l9rz4o8idf40,IRC_LIBRARY,0,408.0,64.2685,313.0,60.0,5.0,26.3234,5439.0
2019-02-11 14:43:59.752000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_1jfgivai8h4ao,IRC_LIBRARY,1,408.0,64.2685,313.0,60.0,5.0,26.3234,5439.0
2019-02-11 14:44:01.737000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_19zs9zbie31c0,IRC_LIBRARY,0,860.0,62.637,320.0,59.0,5.0,26.9056,2243.0
2019-02-11 14:44:08.569000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->LIGHTING,anon_3uxovjfgcqo00,IRC_LIBRARY,1,860.0,62.637,320.0,59.0,5.0,26.9056,2243.0
2019-02-11 14:44:09.896000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_l9rz4o8idf40,IRC_LIBRARY,1,860.0,62.637,320.0,59.0,5.0,26.9056,2243.0
2019-02-11 14:44:28.713000+08:00,9.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_zl2ut9t0etc0,IRC_LIBRARY,1,860.0,62.637,320.0,59.0,5.0,26.9056,2243.0
2019-02-12 14:25:47.941000+08:00,11.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2yoz42q5d0irk,IRC_LIBRARY,0,686.0,60.1138,546.0,52.0,1.0,27.3805,138.0
2019-02-13 10:37:14.849000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_2gh3mj8k0o0e8,IRC_LIBRARY,0,400.0,59.7854,184.0,50.0,0.0,27.3942,195.0
2019-02-13 10:37:27.151000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_3renc2oukw2dc,IRC_LIBRARY,0,400.0,59.7854,184.0,50.0,0.0,27.3942,195.0
2019-02-13 10:37:33.624000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_3ukr6k9qkj200,IRC_LIBRARY,0,400.0,59.7854,184.0,50.0,0.0,27.3942,195.0
2019-02-13 10:37:33.856000+08:00,10.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_12a8js1p2ve80,IRC_LIBRARY,0,400.0,59.7854,184.0,50.0,0.0,27.3942,195.0
2019-02-13 10:37:35.763000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1o4qei4cnevwg,IRC_LIBRARY,0,400.0,59.7854,184.0,50.0,0.0,27.3942,195.0
2019-02-13 10:37:47.841000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_19sfhysvawjcw,IRC_LIBRARY,0,400.0,59.7854,184.0,50.0,0.0,27.3942,195.0
2019-02-13 10:38:01.897000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_6fxkd99iygw0,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:02.283000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_299oen3hplvk,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:03.613000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_19a018zhzi1s0,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:05.703000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_3e31nmlvkbc00,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:12.739000+08:00,10.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_29p1mj79qz1fk,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:14.447000+08:00,10.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_6rjgddwtaac0,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:21.837000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_1kc0oucychekg,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:22.905000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1xu6g4b5s1vy8,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:25.569000+08:00,11.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_3l68lymdz4npc,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:26.786000+08:00,10.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_4uxj7p5t0fls,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:38:58.160000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_r8i78tr9cm80,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:39:03.013000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_dpox2mw911q8,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:39:18.107000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_FEATURE,anon_1d8zdo719yh34,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:39:32.918000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_qk1yyjr9m3k0,IRC_LIBRARY,0,400.0,59.7525,184.0,47.0,0.0,27.4121,195.0
2019-02-13 10:40:39.009000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_3kvn7gq2u8600,IRC_LIBRARY,0,400.0,59.6357,183.0,48.0,0.0,27.4258,210.0
2019-02-13 10:41:40.628000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_12a8js1p2ve80,IRC_LIBRARY,0,400.0,59.6272,181.0,47.0,0.0,27.4121,195.0
2019-02-13 10:41:43.411000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_r8i78tr9cm80,IRC_LIBRARY,0,400.0,59.6272,181.0,47.0,0.0,27.4121,195.0
2019-02-13 10:41:52.121000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_4uxj7p5t0fls,IRC_LIBRARY,0,400.0,59.6272,181.0,47.0,0.0,27.4121,195.0
2019-02-13 10:42:16.680000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_dpox2mw911q8,IRC_LIBRARY,0,404.0,59.3717,182.0,48.0,0.0,27.5153,195.0
2019-02-13 10:42:32.448000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_299oen3hplvk,IRC_LIBRARY,0,404.0,59.3717,182.0,48.0,0.0,27.5153,195.0
2019-02-13 10:42:51.339000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_29p1mj79qz1fk,IRC_LIBRARY,0,404.0,59.3717,182.0,48.0,0.0,27.5153,195.0
2019-02-13 10:46:04.549000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_3l68lymdz4npc,IRC_LIBRARY,1,410.0,59.9289,207.0,56.0,1.0,27.5153,210.0
2019-02-13 10:46:31.737000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_27mhwm177zugw,IRC_LIBRARY,1,410.0,59.9289,207.0,56.0,1.0,27.5153,210.0
2019-02-13 10:48:56.002000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_299oen3hplvk,IRC_LIBRARY,1,410.0,59.2282,224.0,56.0,0.0,27.6164,224.0
2019-02-13 10:49:00.949000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_2gh3mj8k0o0e8,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:17.132000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_12a8js1p2ve80,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:17.513000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_4uxj7p5t0fls,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:19.295000+08:00,9.0,11.0,11.0,WELLNESS_TRAIL->LIGHTING,anon_2pkxpalkjwk00,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:22.505000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_qk1yyjr9m3k0,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:24.032000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->LIGHTING,anon_3e31nmlvkbc00,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:25.412000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_6fxkd99iygw0,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:29.408000+08:00,9.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_1d8zdo719yh34,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:34.263000+08:00,9.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_19sfhysvawjcw,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:39.881000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->LIGHTING,anon_3renc2oukw2dc,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:49:43.609000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_3kvn7gq2u8600,IRC_LIBRARY,1,400.0,59.3571,233.0,56.0,1.0,27.589,210.0
2019-02-13 10:50:04.289000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_19a018zhzi1s0,IRC_LIBRARY,1,414.0,59.6686,231.0,57.0,2.0,27.6027,210.0
2019-02-13 10:50:09.340000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_1xu6g4b5s1vy8,IRC_LIBRARY,1,414.0,59.6686,231.0,57.0,2.0,27.6027,210.0
2019-02-13 15:48:37.362000+08:00,9.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_30kfpb0n32q00,IRC_LIBRARY,0,522.0,57.9641,507.0,48.0,0.0,28.404,224.0
2019-02-13 15:48:39.960000+08:00,10.0,9.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1koodoqzxpds0,IRC_LIBRARY,0,522.0,57.9641,507.0,48.0,0.0,28.404,224.0
2019-02-13 15:48:49.833000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_19fcz3ad07nr4,IRC_LIBRARY,0,522.0,57.9641,507.0,48.0,0.0,28.404,224.0
2019-02-13 15:49:04.597000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_3m8pptemofq00,IRC_LIBRARY,0,536.0,58.0456,593.0,50.0,0.0,28.4208,224.0
2019-02-13 15:52:35.304000+08:00,10.0,11.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_19fcz3ad07nr4,IRC_LIBRARY,0,524.0,57.8339,495.0,52.0,2.0,28.4492,224.0
2019-02-13 16:31:32.842000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_2ulslc2sjxdz4,IRC_LIBRARY,0,522.0,57.3327,217.0,48.0,0.0,28.5872,224.0
2019-02-13 16:31:48.411000+08:00,11.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_23jrj96s5d88w,IRC_LIBRARY,0,522.0,57.3327,217.0,48.0,0.0,28.5872,224.0
2019-02-13 16:31:50.910000+08:00,11.0,9.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1s640s7qkhudc,IRC_LIBRARY,0,522.0,57.3327,217.0,48.0,0.0,28.5872,224.0
2019-02-13 16:31:56.130000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_26rb9tk60a5c0,IRC_LIBRARY,0,522.0,57.3327,217.0,48.0,0.0,28.5872,224.0
2019-02-13 16:32:02.072000+08:00,9.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_ocwl1n2r17k0,IRC_LIBRARY,0,554.0,57.458,299.0,48.0,0.0,28.5114,210.0
2019-02-13 16:32:07.757000+08:00,11.0,10.0,9.0,WATER_TRAIL->WATER_FEATURE,anon_b4pfge4ggwe8,IRC_LIBRARY,0,554.0,57.458,299.0,48.0,0.0,28.5114,210.0
2019-02-13 16:32:27.107000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_2f2kxux9a7ok0,IRC_LIBRARY,0,554.0,57.458,299.0,48.0,0.0,28.5114,210.0
2019-02-13 16:33:19.006000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_2hm0xnlrxfoqo,IRC_LIBRARY,0,532.0,57.5724,400.0,52.0,1.0,28.4798,210.0
2019-02-13 16:33:20.057000+08:00,11.0,11.0,10.0,WATER_TRAIL->WATER_FEATURE,anon_1thy0ix9p4hs,IRC_LIBRARY,0,532.0,57.5724,400.0,52.0,1.0,28.4798,210.0
2019-02-13 16:33:20.069000+08:00,11.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_3jzaozrzl9ts0,IRC_LIBRARY,0,532.0,57.5724,400.0,52.0,1.0,28.4798,210.0
2019-02-13 16:33:31.365000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_11dd7v99fug3k,IRC_LIBRARY,0,532.0,57.5724,400.0,52.0,1.0,28.4798,210.0
2019-02-13 16:33:40.516000+08:00,10.0,10.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_2xib0xa9hvegw,IRC_LIBRARY,0,532.0,57.5724,400.0,52.0,1.0,28.4798,210.0
2019-02-13 16:33:53.134000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_y642jpi2q0ow,IRC_LIBRARY,0,532.0,57.5724,400.0,52.0,1.0,28.4798,210.0
2019-02-13 16:33:59.461000+08:00,10.0,11.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_10v3hzbei4q9s,IRC_LIBRARY,0,532.0,57.5724,400.0,52.0,1.0,28.4798,210.0
2019-02-13 16:35:28.049000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_megoh1jpx79c,IRC_LIBRARY,0,512.0,57.7914,403.0,51.0,1.0,28.404,210.0
2019-02-13 16:35:31.219000+08:00,9.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1s640s7qkhudc,IRC_LIBRARY,0,512.0,57.7914,403.0,51.0,1.0,28.404,210.0
2019-02-13 16:35:41.994000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_cbcgi5qayxhc,IRC_LIBRARY,0,512.0,57.7914,403.0,51.0,1.0,28.404,210.0
2019-02-13 16:35:42.426000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2ulslc2sjxdz4,IRC_LIBRARY,0,512.0,57.7914,403.0,51.0,1.0,28.404,210.0
2019-02-13 16:35:43.342000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_megoh1jpx79c,IRC_LIBRARY,0,512.0,57.7914,403.0,51.0,1.0,28.404,210.0
2019-02-13 16:35:52.261000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_ocwl1n2r17k0,IRC_LIBRARY,0,512.0,57.7914,403.0,51.0,1.0,28.404,210.0
2019-02-13 16:36:36.393000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_3jzaozrzl9ts0,IRC_LIBRARY,0,510.0,57.6004,217.0,48.0,0.0,28.4208,210.0
2019-02-13 16:38:20.734000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_y642jpi2q0ow,IRC_LIBRARY,0,518.0,57.5578,232.0,47.0,0.0,28.4492,210.0
2019-02-13 16:38:21.766000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_11dd7v99fug3k,IRC_LIBRARY,0,518.0,57.5578,232.0,47.0,0.0,28.4492,210.0
2019-02-13 16:41:36.253000+08:00,11.0,10.0,11.0,WELLNESS_TRAIL->LIGHTING,anon_cbcgi5qayxhc,IRC_LIBRARY,1,528.0,57.868,821.0,59.0,2.0,28.4492,210.0
2019-02-13 16:41:37.075000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_23jrj96s5d88w,IRC_LIBRARY,1,528.0,57.868,821.0,59.0,2.0,28.4492,210.0
2019-02-13 16:41:44.451000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_ocwl1n2r17k0,IRC_LIBRARY,1,528.0,57.868,821.0,59.0,2.0,28.4492,210.0
2019-02-13 16:41:54.733000+08:00,10.0,11.0,9.0,WELLNESS_TRAIL->LIGHTING,anon_1thy0ix9p4hs,IRC_LIBRARY,1,528.0,57.868,821.0,59.0,2.0,28.4492,210.0
2019-02-14 09:20:31.736000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_2a38wb1nepo1s,IRC_LIBRARY,0,400.0,60.5932,120.0,50.0,0.0,27.6164,348.0
2019-02-14 09:21:52.809000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1dqka0zruoyrk,IRC_LIBRARY,0,400.0,60.3924,118.0,50.0,0.0,27.648,332.0
2019-02-16 18:08:18.076000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_ge6u8zvmugao,IRC_LIBRARY,0,408.0,67.2297,30.0,44.0,0.0,29.0147,1115.0
2019-02-18 14:30:39.170000+08:00,11.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_2v3f3nhb5u3uo,IRC_LIBRARY,0,458.0,59.6783,249.0,50.0,2.0,27.4121,364.0
2019-02-18 14:31:56.519000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_2u06qv6ynwq00,IRC_LIBRARY,0,438.0,59.4569,252.0,47.0,0.0,27.4711,381.0
2019-02-18 14:32:48.961000+08:00,10.0,11.0,11.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_18dok3dji5cw0,IRC_LIBRARY,0,452.0,59.5797,253.0,49.0,1.0,27.4395,381.0
2019-02-18 14:32:50.309000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_16wjnd7g1y3nk,IRC_LIBRARY,0,452.0,59.5797,253.0,49.0,1.0,27.4395,381.0
2019-02-18 14:32:54.129000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_nofsjhclkzy8,IRC_LIBRARY,0,452.0,59.5797,253.0,49.0,1.0,27.4395,381.0
2019-02-18 14:32:56.972000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_mx6d2wp607k0,IRC_LIBRARY,0,452.0,59.5797,253.0,49.0,1.0,27.4395,381.0
2019-02-18 14:32:59.549000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_3bzwv6hl5y9z4,IRC_LIBRARY,0,452.0,59.5797,253.0,49.0,1.0,27.4395,381.0
2019-02-18 14:33:01.120000+08:00,10.0,11.0,11.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_3rlvhkj2ianls,IRC_LIBRARY,0,432.0,59.4824,256.0,48.0,0.0,27.4395,381.0
2019-02-18 14:33:02.379000+08:00,10.0,11.0,11.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_1hjv0xppqlkao,IRC_LIBRARY,0,432.0,59.4824,256.0,48.0,0.0,27.4395,381.0
2019-02-18 14:33:05.937000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_2x5efmfpri6f4,IRC_LIBRARY,0,432.0,59.4824,256.0,48.0,0.0,27.4395,381.0
2019-02-18 14:33:10.132000+08:00,11.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_2wdzi74q3iwhs,IRC_LIBRARY,0,432.0,59.4824,256.0,48.0,0.0,27.4395,381.0
2019-02-18 14:33:12.361000+08:00,10.0,10.0,11.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_35c2ak8hn1s74,IRC_LIBRARY,0,432.0,59.4824,256.0,48.0,0.0,27.4395,381.0
2019-02-18 14:33:13.686000+08:00,10.0,10.0,11.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_2gbm200oam77k,IRC_LIBRARY,0,432.0,59.4824,256.0,48.0,0.0,27.4395,381.0
2019-02-18 14:33:13.867000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_2o25mcldxsutc,IRC_LIBRARY,0,432.0,59.4824,256.0,48.0,0.0,27.4395,381.0
